id,name,abs_mag,est_dia_min,est_dia_max,epoch,min_orb_inter,jup_tisser,e,a,i,asc_node_long,peri_arg,orb_period,peri_dist,ap_dist,mean_ano,mean_mot,hazard
2397237,397237 (2006 KZ112),16.76,1.1818299089,2.6426520142,2459600.5,.529923,2.570,.8872574927739976,2.523192215185933,37.83740457359429,166.313198210774,358.1927516590899,1463.94220302267,.2844710165531932,4.761913413818673,339.0845819431465,.2459113476315465,0
2397326,397326 (2006 TC1),18.9,0.4411182,0.9863702813,2459600.5,.0930783,4.087,.3751095344984662,1.720550394145727,4.496400899521825,326.0735392298873,160.8512991999169,824.326996326438,1.075155536716571,2.365945251574884,211.9991675477972,.4367198958718053,0
2397471,397471 (2007 LV),18.1,0.6376097899,1.4257388333,2459600.5,.407893,4.024,.270953292483854,1.762646827638294,16.99647508312503,70.28115451783781,262.0734423056469,854.7643142463979,1.285051866203478,2.24024178907311,53.58046847216393,.4211687292039018,0
2397474,397474 (2007 PP6),17.3,0.9216265485,2.0608196123,2459600.5,.254689,3.075,.8351711001738844,2.165647802139412,18.54148794184773,77.14484031613539,13.00400595821123,1164.072877353027,.3569613446374845,3.974334259641339,158.1517280251741,.309258987992745,0
2397847,397847 (2008 TA1),18.79,0.4640395282,1.0376239294,2459600.5,.144343,4.622,.4486363419368424,1.396275980920824,14.83600071326555,22.0120063788279,145.6765704185461,602.6363551413409,.7698558325062289,2.022696129335418,262.5646026219483,.5973751781297137,0
2398188,398188 Agni (2010 LE15),19.4,0.3503926411,0.7835017643,2459600.5,.0235666,6.783,.2733755533197557,.8643252233514017,13.24933936396496,134.2157718226385,328.6354131853523,293.5041237448447,.6280398371694909,1.100610609533313,336.1172530169556,1.226558575759443,1
2399307,399307 (1991 RJ2),18.89,0.4431543091,0.9909231597,2459600.5,.265604,3.519,.4276220485278671,2.209370584620341,8.947443670001238,171.7712643785263,150.9666907097692,1199.502833462596,1.264595009267779,3.154146159972902,97.22212127657306,.3001243431503955,0
2399308,399308 (1993 GD),20.62,0.1997813652,0.4467247133,2459600.5,.140306,5.582,.2380034852121113,1.102356941706343,15.46382030574441,201.427600414216,202.0954837675574,422.74822107472,.8399921476324693,1.364721735780217,89.27646807277267,.8515707034432928,0
2399325,399325 (1999 GY5),19.99,0.2670268771,0.5970902489,2459600.5,.0640381,5.213,.6146276889856289,1.146349329376919,24.43010216708622,203.3829893023151,232.2188197732804,448.3053263054041,.4417712902917579,1.850927368462081,253.5282605955094,.8030241419767409,0
2399433,399433 (2001 YK4),18.6,0.5064714588,1.1325046106,2459600.5,.0644358,2.856,.7770419942050361,2.655090161900552,4.380698329897148,155.7066422418371,210.795975272819,1580.219210378735,.591973607703175,4.718206716097929,244.9857806258037,.2278164938355089,0
2399446,399446 (2002 GF1),20.41,0.2200670271,0.4920848322,2459600.5,.229923,3.671,.4017168571684513,2.067358202543495,1.821554663615796,66.75340921592367,154.6199058404914,1085.730465301788,1.236865562776304,2.897850842310686,225.1085857884926,.3315740061691414,0
2399457,399457 (2002 PD43),19.1,0.4023045798,0.8995803882,2459600.5,.0270854,2.440,.9563660283671531,2.507396862184716,26.01854400163317,315.1015049194236,210.908162076649,1450.217174122433,.1094076835568571,4.905386040812574,335.6558077420283,.2482386820566003,1
2399611,399611 (2004 BE11),19.27,0.3720103103,0.8318403423,2459600.5,.0847521,5.090,.1659028778038863,1.251855694794761,15.24870549158797,138.2725829301873,37.95853077240846,511.5991695539227,1.044169232433127,1.459542157156396,252.1802592014573,.7036758881252561,0
2399774,399774 (2005 NB7),18.56,0.5158874663,1.1535594433,2459600.5,.00862324,3.592,.5179432365727795,2.043401382692287,12.7069387414716,199.156794967116,348.1800775404853,1066.912863263546,.9850354569233509,3.101767308461223,260.1967467115895,.3374221198334862,1
2401856,401856 (2000 KW43),20.28,0.233644185,0.5224442801,2459600.5,.0457483,4.428,.4780142954026692,1.452611961161352,24.27092392275417,82.66404329420163,63.5666077225095,639.4739400896725,.7582426780533189,2.146981244269385,175.6041861799656,.5629627376989244,1
2401857,401857 (2000 PG3),16.05,1.6389095149,3.6647130844,2459600.5,.211824,2.550,.8551479536225057,2.824566313246677,22.02559046023461,323.5809064873299,141.2276069104867,1733.90815725211,.4091442106027157,5.239988415890639,157.8483191490876,.207623453695798,0
2401885,401885 (2001 RV17),20.48,0.2130860292,0.4764748465,2459600.5,.0977654,6.470,.3423993743946125,.9146851535923078,7.529911408061006,153.8639180082731,4.611009022780778,319.5257566328559,.6014975292342616,1.227872777950354,310.1225052442101,1.126669736404537,0
2401925,401925 (2002 AT15),18.35,0.5682703234,1.2706910727,2459600.5,.31177,3.602,.4753959699526576,1.893731954672609,36.38221829718346,108.4215782266146,266.4817832159831,951.8668190576938,.9934594152506819,2.794004494094537,276.979184377532,.3782041697349889,0
2401954,401954 (2002 RW25),18.8,0.4619074603,1.0328564805,2459600.5,.0164824,7.072,.2866235402578821,.8246663677105115,1.349366063043978,91.96643328908577,72.13929828769665,273.5368564318415,.5882975738657164,1.061035161555307,154.2728408499497,1.316093212066663,1
2401998,401998 (2003 MO),18.4,0.5553349116,1.2417666126,2459600.5,.217789,3.195,.8759540968008854,1.969213912121744,21.45204224546339,240.0695986302862,164.6368625367896,1009.340662892732,.2442729183214035,3.694154905922084,244.9043195657979,.3566684799641914,0
2402267,402267 (2005 QE166),16.97,1.0728894545,2.3990537526,2459600.5,.358358,3.095,.5292336549135835,2.748476109698486,12.95842013831699,188.8455038261804,234.3546815426089,1664.318253616344,1.293890052720089,4.203062166676883,193.0653810676406,.2163047837862546,0
2403039,403039 (2008 AE),19.85,0.2848098313,0.6368541435,2459600.5,.132976,5.040,.1307310837861013,1.276086557755393,11.57101296016665,132.1273308890153,26.97920469549001,526.5245524503433,1.109262379055155,1.442910736455632,231.6096582828547,.6837287992072348,0
2403247,403247 (2008 XO2),19.2,0.3841978911,0.8590926012,2459600.5,.147531,4.151,.3172603058653755,1.686049512281173,9.473325186369735,39.06499714456552,197.0385407823916,799.6573119520019,1.151132928310681,2.220966096251666,201.9398231170443,.4501928446339379,0
2403775,403775 (2011 HS4),20.89,0.1764229081,0.3944936153,2459600.5,.0057028,6.165,.6799806920054705,.93831367888434,5.463438826460813,117.4968310123206,314.2769611088437,331.9865569249083,.3002784941983677,1.576348863570312,22.96841137647583,1.08438125728515,1
2404108,404108 (2012 SF51),15.45,2.160503512,4.8310327184,2459600.5,.166476,3.020,.6878933521409744,2.502631958210861,20.80063561653949,1.140962960211895,156.6289399100867,1446.085282357603,.7810880713020609,4.224175845119661,44.29525991850643,.2489479731189017,0
2405189,405189 (2003 BO1),20.57,0.204434871,0.4571302686,2459600.5,.234594,4.895,.08055846380905229,1.32847461455493,13.6975796548356,140.8047208381035,2.768996069626139,559.2787479760966,1.221454740397062,1.435494488712799,130.5623513732246,.6436861784982152,0
2405212,405212 (2003 QC10),18.04,0.6554732558,1.4656827575,2459600.5,.00175242,4.487,.7314996318596184,1.373137567494232,5.041670488652803,359.9658635778226,120.8804890713014,587.7186881633147,.3686879423795893,2.377587192608874,125.4465042801408,.6125379492781476,1
2405427,405427 (2004 ST9),18.0,0.6676594135,1.4929318344,2459600.5,.313888,3.472,.4382174814970359,2.245134949980359,12.23450013342896,195.0248158081613,60.07330073759473,1228.745959490071,1.261277566578992,3.228992333381726,125.6925123274649,.2929816348282439,0
2405562,405562 (2005 OJ3),18.23,0.6005580277,1.3428885744,2459600.5,.241309,3.132,.5438856353385479,2.700154904392518,4.512045993312323,238.3129303186544,155.923114277588,1620.6209416204,1.231579438704497,4.168730370080539,219.603025118284,.2221370776808851,0
2405762,405762 (2005 YO180),20.28,0.233644185,0.5224442801,2459600.5,.0378407,4.463,.4478121572450156,1.480729488157043,5.772209526757942,7.728388523782676,87.74672732390802,658.130495215651,.81764082176913,2.143818154544956,354.6437040436222,.5470039796317873,1
2406213,406213 (2007 AB2),20.3,0.2315021222,0.5176544822,2459600.5,.0131659,3.731,.5454631122077405,1.917479018052908,1.460048175990951,127.0321735712856,280.7742075849771,969.8271937192599,.8715649452727264,2.963393090833089,254.9743276218385,.3712001502240932,1
2406952,406952 (2009 KJ),17.2,0.9650614696,2.1579430484,2459600.5,.0880292,4.764,.7173387625241564,1.240945188084162,32.95867392497593,12.49399282148008,67.11325805564816,504.9255252274653,.3507671025035628,2.131123273664762,97.11894931801194,.7129764331835325,0
2407324,407324 (2010 OB101),20.7,0.1925550782,0.4305662442,2459600.5,.110867,4.157,.5221093887083821,1.616808945005738,9.120195933555602,260.9570594102736,334.3384543546463,750.9075686432082,.772657815070548,2.460960074940928,244.7566423936087,.4794198580931511,0
2407338,407338 (2010 RQ30),18.18,0.6145468212,1.3741684676,2459600.5,.0644817,4.252,.4763886225187335,1.583624499859967,4.923803571799457,137.458350672041,7.846856024867335,727.9084230140832,.8292038057847593,2.338045193935176,131.0753672954599,.4945677074450269,0
2407653,407653 (2011 QF3),17.1,1.0105434154,2.2596437711,2459600.5,.071132,3.598,.512865207137201,2.052603549781375,9.770358241460306,172.6172083796796,315.4196856328371,1074.12800632984,.9998946050521962,3.105312494510554,88.4720296021607,.3351555846961616,0
2407656,407656 (2011 SL102),18.23,0.6005580277,1.3428885744,2459600.5,.185368,3.480,.491414883280764,2.200966767337068,9.99936245886923,59.39240240895123,52.06433387438934,1192.665494212051,1.119378940261282,3.282554594412854,22.77952370589385,.3018449026546529,0
2408751,408751 (1987 SF3),19.0,0.4212646106,0.9419763057,2459600.5,.0551691,3.421,.5345061831098067,2.251841170359317,3.347120729545792,186.9929007747683,134.5882193086969,1234.255466749153,1.048218141421038,3.455464199297595,68.64887974692677,.2916738144560842,0
2408752,408752 (1991 TB2),17.07,1.0246014747,2.2910785472,2459600.5,.110781,3.302,.7926746754362298,2.04462104912809,7.941514535675201,291.9334503082196,199.3815383563722,1067.868235011209,.4239017226203976,3.665340375635783,101.1588476238079,.3371202440497925,0
2408792,408792 (2000 GF2),20.4,0.2210828104,0.4943561926,2459600.5,.011491,4.808,.377446241170074,1.340701116495044,9.631463821044804,176.0270152756571,108.09845014583,567.0173963404343,.834658519541468,1.84674371344862,329.0322194506404,.6349011552792957,1
2408869,408869 (2001 SD348),18.99,0.4232090797,0.9463242708,2459600.5,.378516,3.862,.3284182975125567,1.884927530946868,14.38523530941114,202.8060936390474,89.54522491365599,945.2363476916382,1.265882840298751,2.503972221594986,346.1014886207265,.3808571272985386,0
2408980,408980 (2002 RB126),18.65,0.4949427609,1.1067256584,2459600.5,.0823895,4.340,.7223245433731159,1.429607298546185,15.04521319274283,6.916545939127412,224.8916640427721,624.3434529218564,.3969668594209381,2.462247737671431,149.136166026609,.5766057100707006,0
2408982,408982 (2002 SP),20.65,0.1970402621,0.4405954204,2459600.5,.195591,6.375,.6005534797267832,.9045889155733552,20.85338608735039,350.8882077920581,169.4180082261022,314.2500240239112,.3613348946034994,1.447842936543211,62.53494886918553,1.145584637958875,0
2409204,409204 (2003 WX25),18.67,0.4904050984,1.0965791366,2459600.5,.289821,2.900,.5829756488933401,2.907254929782149,23.95478717866804,40.04319881091494,39.3440282790075,1810.602435823819,1.212396100594039,4.60211375897026,228.7490967816098,.1988288499325922,0
2409256,409256 (2004 HO1),18.2,0.6089126221,1.3615700154,2459600.5,.333058,3.359,.5209615089891615,2.206330801880156,25.77144151664265,43.38413861020829,265.1317553654492,1197.028164721951,1.056917378003403,3.355744225756908,117.2032615432045,.300744803346897,0
2409266,409266 (2004 RK9),21.2,0.1529519353,0.3420109247,2459600.5,.110408,3.902,.4258015557414563,1.836178172960121,6.227448457210397,354.7891088685223,284.3357353938134,908.8048952210954,1.054330650295197,2.618025695625045,17.36661090011845,.3961246268511996,0
2409342,409342 (2004 XM35),19.87,0.2821986791,0.6310154296,2459600.5,.307118,3.961,.3006511332336405,1.83726016481587,5.357091186651574,119.0666392562891,322.935956200066,909.6083011926411,1.284885814218953,2.389634515412786,306.6475375863581,.3957747521960637,0
2409836,409836 (2006 QY110),18.11,0.634680239,1.4191881584,2459600.5,.0315204,3.694,.5740444935239454,1.924184330275813,6.403617363767897,222.6383450385456,221.6141501001831,974.9187821383649,.8196169109559219,3.028751749595704,252.7114971263485,.3692615288530847,1
2409934,409934 (2006 UG64),18.4,0.5553349116,1.2417666126,2459600.5,.205422,3.790,.370123438836544,1.89734926029107,20.97918773580643,152.4418121553951,202.9330037676857,954.5954287576654,1.195095827398166,2.599602693183973,306.6925590271142,.3771231132632942,0
2410088,410088 (2007 EJ),18.25,0.5950520786,1.330576898,2459600.5,.0572907,3.147,.6295256556468951,2.500310655502199,8.326311159906354,61.76377490886743,3.591657907260819,1444.073786127181,.9263009507762591,4.074320360228139,287.3496465566299,.2492947406555127,0
2410195,410195 (2007 RT147),18.43,0.5477154309,1.2247289359,2459600.5,.238461,3.442,.4668257329198064,2.291230495123514,3.830816405943816,99.12653160932136,345.2397358867669,1266.781167168543,1.221625139949269,3.36083585029776,14.11338984623273,.2841848373895999,0
2410622,410622 (2008 QF),21.73,0.1198270801,0.2679414966,2459600.5,.288794,3.672,.3771379409290249,2.077727840680492,3.784537226265022,192.5622610366011,136.4706789986116,1093.909554626501,1.294137841035342,2.861317840325642,171.8528309441389,.3290948492747341,0
2410627,410627 (2008 RG1),20.7,0.1925550782,0.4305662442,2459600.5,.013482,4.833,.4427037108788889,1.315905627633244,13.09288340385988,347.8284983693379,257.3860262408583,551.3603649515477,.7333493231135935,1.898461932152894,6.187934001562291,.6529305022344796,1
2410649,410649 (2008 SO),20.8,0.1838886721,0.411187571,2459600.5,.0905551,4.885,.2335575390245969,1.331061902435684,7.138774316368089,191.0436383681959,72.0596248214719,560.9133890378802,1.020182360213407,1.64194144465796,320.5472519786904,.6418103169501773,0
2410650,410650 (2008 SQ1),18.5,0.5303407233,1.1858779086,2459600.5,.248787,2.977,.5840769207435474,2.952829822938768,6.717685245537846,269.8532027066299,150.9897918492663,1853.344077721124,1.228150072476978,4.677509573400558,211.2728114389784,.1942434782227036,0
2410777,410777 (2009 FD),22.1,0.1010543415,0.2259643771,2459600.5,.00202407,5.292,.4929617074562793,1.163894682395173,3.12659831566979,9.27198554813015,281.567415119537,458.6368572724617,.5901391724623647,1.737650192327982,31.5366873605761,.7849347349468152,0
2410778,410778 (2009 FG19),18.13,0.6288614556,1.4061769631,2459600.5,.0246451,2.390,.7196864733709032,2.911186855003191,54.50554638595826,187.5220520194318,120.4127290229952,1814.276809120394,.8160450540022136,5.006328656004169,179.0760189764183,.1984261707972428,1
2410832,410832 (2009 QO8),19.13,0.3967847541,0.8872376825,2459600.5,.462041,3.712,.3416683066810624,1.882391437136836,32.99989664246505,341.740598762793,256.9670639508305,943.3293235539638,1.239237942299362,2.525544931974311,340.3845964391979,.3816270638590044,0
2411165,411165 (2010 DF1),21.98,0.1067959975,0.2388031102,2459600.5,.0445785,4.156,.502611066146111,1.598040134800081,20.08619196732943,154.8721189709817,101.7800090049534,737.8701650823167,.7948474789039376,2.401232790696225,278.0871443171834,.4878907117214022,1
2411201,411201 (2010 LJ14),17.83,0.7220295577,1.6145071727,2459600.5,.172459,4.227,.3416598459175118,1.626175660140283,12.0347946496638,177.378907517723,295.4132642562224,757.442398627496,1.070576734661946,2.181774585618621,324.2283600701154,.4752836659953665,0
2411280,411280 (2010 SL13),19.3,0.3669061375,0.8204270649,2459600.5,.200361,3.723,.4139628668156595,2.005477377430621,3.043322736804289,195.9265206324405,266.8122013912035,1037.349442478524,1.175284212935491,2.835670541925752,302.4324616056322,.3470383125090974,0
2411611,411611 (2011 QF14),18.6,0.5064714588,1.1325046106,2459600.5,.0812374,3.660,.4832505168098983,2.025070818390877,3.39748614087998,138.2869001120721,297.293036844684,1052.588813141124,1.046454298826842,3.003687337954912,174.5171527338617,.3420138951749753,0
2411655,411655 (2011 WW4),18.57,0.5135171787,1.1482593191,2459600.5,.241013,3.565,.4214885673926193,2.16242924396736,7.606674224282686,318.3766895756372,9.089938747797273,1161.47879635371,1.250990039839653,3.073868448095066,113.3264781718004,.3099496961375158,0
2412976,412976 (1987 WC),19.89,0.2796114661,0.6252302454,2459600.5,.115952,4.777,.2338590828513049,1.362294193713477,15.84438238445033,51.82120408282648,308.3670105887041,580.7708167068532,1.043709322997985,1.680879064428969,216.9969619368958,.619865856968002,0
2412977,412977 (1990 UO),19.4,0.3503926411,0.7835017643,2459600.5,.204433,4.671,.7730872891996758,1.257047802788898,31.57241377549674,205.5984096517843,333.4913939401507,514.7852761825646,.2852401245364202,2.228855481041377,351.3348961564669,.6993207006028058,0
2412983,412983 (1996 FO3),20.2,0.2424124811,0.5420507863,2459600.5,.0413335,4.610,.2904787652759913,1.442560578425822,5.815999775915818,333.5700041684333,162.8143888205647,632.8481525511801,1.023527362768869,1.861593794082774,355.4645550984227,.5688568395889974,1
2412995,412995 (1999 LP28),20.03,0.2621530873,0.5861921237,2459600.5,.157445,5.193,.09048687833631634,1.21909799804803,16.3120533541297,87.94441145085545,307.1495340941822,491.6503515113839,1.108785625818611,1.329410370277449,150.7311400630714,.7322276876103574,0
2413002,413002 (1999 VG22),18.81,0.4597851883,1.028110936,2459600.5,.122427,4.222,.3299966000261557,1.64610091515505,2.850648781018789,271.3001114669723,222.7805275305523,771.4061757164789,1.10289320985394,2.18930862045616,128.6864563303176,.4666802150833618,0
2413021,413021 (2000 SY162),19.4,0.3503926411,0.7835017643,2459600.5,.2552,3.438,.4569599903831252,2.294978929544254,7.667231989509004,213.2019158697701,187.9855699830438,1269.891103761289,1.246265379970237,3.343692479118271,37.58411856198379,.2834888747024972,0
2413038,413038 (2001 MF1),16.84,1.1390819672,2.5470647106,2459600.5,.341306,3.029,.5774248132260856,2.649160746660637,23.9743332867384,288.6147902259444,76.5644586463488,1574.928687942814,1.119469597314241,4.178851896007033,255.7949995971331,.228581778182119,0
2413091,413091 (2001 UV16),18.2,0.6089126221,1.3615700154,2459600.5,.444006,3.260,.5035790738361757,2.188681618842298,38.05485675724374,30.71810683127305,92.45270998198016,1182.693779984895,1.086507356303432,3.290855881381164,45.37761622471074,.3043898649780655,0
2413123,413123 (2001 XS1),19.0,0.4212646106,0.9419763057,2459600.5,.204555,3.118,.5562861954225077,2.669152844629576,10.93914037635379,266.9219319318198,164.7880844569493,1592.790263890674,1.184339963689425,4.153965725569726,223.1160404794912,.2260184584005655,0
2413192,413192 (2002 VY94),16.82,1.1496217629,2.5706324102,2459600.5,.175206,2.779,.6570103254608392,3.245729355315994,9.130814895961556,280.8743097425865,233.2832600298227,2135.830981857717,1.113251655222033,5.378207055409955,70.27614980251572,.1685526631357678,0
2413216,413216 (2003 MA),18.86,0.4493191996,1.004708274,2459600.5,.146741,4.163,.3017252820508712,1.641611648391339,21.95641520613825,95.99988365132559,158.1994999996302,768.2526455626837,1.146295910762467,2.136927386020211,302.8018021614978,.4685958480967271,0
2413260,413260 (2003 TL4),19.45,0.3424167308,0.7656670868,2459600.5,.0246869,7.397,.3814335730547321,.7767133546760364,12.18750741742643,220.0131565220108,321.9600006926132,250.028540330904,.4804488045626285,1.072977904789444,114.5726691472528,1.439835626459094,1
2413421,413421 (2004 VA15),18.1,0.6376097899,1.4257388333,2459600.5,.239208,2.945,.58429797968988,2.906451542289005,17.81803883022949,34.68501310097187,332.2093323652708,1809.851977973984,1.208217778063004,4.604685306515006,180.7681243830432,.1989112946148212,0
2413563,413563 (2005 TG45),17.59,0.8064082768,1.8031837245,2459600.5,.195981,8.253,.372232375405391,.6814138727959489,23.33479861839984,273.43095982003,230.4278433527249,205.4541336234773,.4277695682909259,.935058177300972,200.687906288343,1.752215901675403,0
2413577,413577 (2005 UL5),20.2,0.2424124811,0.5420507863,2459600.5,.0055114,6.233,.5698496071425678,.9363326817591721,14.31757879920631,58.88677390863833,127.7625023686083,330.9357614601193,.4027638709039609,1.469901492614383,229.6574374421207,1.087824411637009,1
2413820,413820 (2006 QR89),19.5,0.3346223745,0.7482383761,2459600.5,.271517,3.861,.3670658540131091,1.889049600190425,9.240395700942571,166.3660440793534,263.7187152819884,948.3386890419632,1.195643995423404,2.582455204957446,280.9811135534027,.3796112129134808,0
2413989,413989 (2007 EL88),19.11,0.4004561582,0.8954471917,2459600.5,.0358157,5.327,.5218993707004763,1.119586966008219,30.84293295904887,198.449898505756,116.1579346890036,432.698288770637,.535275233004074,1.703898699012364,123.7266956993687,.8319884994757337,1
2414286,414286 (2008 OC6),18.63,0.4995224099,1.1169660648,2459600.5,.0290716,6.404,.1992047104655728,.9229988469808933,21.84614831523121,177.595755188867,295.86979002516,323.8919577700692,.739133128908007,1.10686456505378,340.334187257737,1.111481749897489,1
2414287,414287 (2008 OB9),17.7,0.7665755735,1.7141150923,2459600.5,.0100942,2.618,.7588061933627581,3.204944354652973,13.49986528814166,202.705632815979,238.5507926266913,2095.700259622594,.7730127289592891,5.636875980346656,90.95187552158036,.1717802907868279,1
2414429,414429 (2009 DC43),18.09,0.6405528629,1.4323197447,2459600.5,.0930856,3.849,.4896626476896231,1.799969026723964,20.84177872300186,84.24287338240144,172.825203169218,882.0556269376883,.918591427338994,2.681346626108934,93.25659816987299,.4081375244437183,0
2414532,414532 (2009 SM103),16.8,1.1602590821,2.5944181791,2459600.5,.269903,3.031,.5544616861132827,2.842185187178034,12.69443824078902,300.3237673638714,26.26492615574185,1750.156899342927,1.266302396049105,4.418067978306963,213.8680874138086,.2056958436898756,0
2414586,414586 (2009 UV18),16.05,1.6389095149,3.6647130844,2459600.5,.223797,2.836,.6325919927809394,3.174975937993197,8.340730393275928,86.78220760398619,62.6344973229731,2066.374740182552,1.166511582346548,5.183440293639846,44.72266719132494,.1742181575294499,0
2414746,414746 (2010 EH20),18.0,0.6676594135,1.4929318344,2459600.5,.272485,3.091,.522386163005135,2.623983481823011,23.85400019388535,120.6840702066025,207.7117134150804,1552.530254282381,1.253250818964634,3.994716144681388,245.6411968890546,.2318795392276598,0
2414772,414772 (2010 OC103),18.9,0.4411182,0.9863702813,2459600.5,.333054,5.009,.6720270789158764,1.194525028796705,23.11091839762337,17.95405702949015,178.2882090672444,476.8604538168896,.3917718630025521,1.997278194590858,59.46984816464996,.75493783793243,0
2414800,414800 (2010 SV3),20.8,0.1838886721,0.411187571,2459600.5,.0559149,4.360,.5149566755008929,1.511831043668274,6.190935803764193,24.1365802832682,224.4071001869963,678.9742673000687,.7333035555018147,2.290358531834734,81.18972154175879,.5302115519510552,0
2414903,414903 (2010 XT45),17.51,0.8366715019,1.8708543531,2459600.5,.286683,4.279,.277511475414529,1.605151367654695,13.62912476185364,202.4516602042545,88.96585327029462,742.8008920012144,1.159703443353191,2.050599291956198,298.6635451670658,.4846520835887896,0
2414960,414960 (2011 CS4),20.0,0.2658,0.5943468684,2459600.5,.157102,4.277,.3271664421759676,1.607942688583828,7.703730594012883,287.5260062337461,105.8269434844021,744.7393043405098,1.081877799936997,2.134007577230659,208.2524187176547,.4833906279712086,0
2414990,414990 (2011 EM51),21.9,0.1108038821,0.2477650126,2459600.5,.0127866,4.888,.3349889211268524,1.321096274871349,1.8644465924295,134.1650193006223,142.2605372012134,554.6258774799803,.8785436590474921,1.763648890695206,356.4777678879704,.6490861941669761,1
2415027,415027 (2011 SG5),18.38,0.5604733623,1.2532565376,2459600.5,.17175,4.800,.3861644757652068,1.309720740024656,26.62250286582553,229.8013726976343,26.5687320507503,547.4777630554347,.8039531170542162,1.815488362995096,1.258108081757692,.6575609536921927,0
2415029,415029 (2011 UL21),15.92,1.7400229507,3.8908096001,2459600.5,.0206908,3.245,.6529286264448649,2.122769099563185,34.84213379239382,275.5257975638503,284.7970602947378,1129.672515216711,.7367523871257918,3.508785812000578,91.4188002784164,.3186764262658363,1
2415267,415267 (2013 BQ45),18.32,0.5761757511,1.2883681464,2459600.5,.309324,3.355,.4756644823510192,2.346322617976347,15.61061080654494,339.1975782089185,235.3816938374728,1312.743926137588,1.23026028446814,3.462384951484555,159.8323314924758,.2742347481730178,0
2415710,415710 (1998 WC2),18.5,0.5303407233,1.1858779086,2459600.5,.440631,3.074,.5598742348593844,2.555910053983422,26.58391920861369,208.196150742078,270.493587465672,1492.508373541048,1.124921868140046,3.986898239826798,230.8927556131257,.2412046768929562,0
2415711,415711 (1998 WT7),19.03,0.4154846434,0.9290519063,2459600.5,.0854978,5.226,.1099870307966424,1.151897789078002,40.69702919612887,248.2645143852835,235.9566453975208,451.5640338104513,1.025203971476096,1.278591606679909,223.0157439859343,.7972291259828584,0
2415713,415713 (1998 XX2),19.9,0.2783267681,0.6223575734,2459600.5,.0156255,7.718,.3676013085330764,.741038105632233,6.973124879694742,74.40580223572401,153.1066225325723,233.0017796304844,.4686315283289521,1.013444682935514,308.4701780677897,1.545052576726758,1
2415715,415715 (1999 AU23),18.12,0.6317641482,1.4126675811,2459600.5,.404281,3.508,.4099734953990541,2.162928839574511,20.44094961433323,293.5545464173091,118.0022252129302,1161.88133198836,1.276185342914729,3.049672336234293,100.6839524994119,.3098423135725246,0
2415745,415745 (2000 GV147),19.3,0.3669061375,0.8204270649,2459600.5,.001994,3.993,.4565558197754659,1.746193004751395,10.56440240762344,68.67866056504123,216.0757241269648,842.8238041391385,.9489584259809378,2.543427583521852,127.288310740857,.4271355391625473,1
2415746,415746 (2000 JN10),17.76,0.745684261,1.6674006973,2459600.5,.443678,3.412,.4294504570576388,2.257382251826113,21.45225446713637,47.12195176430494,254.6201054911272,1238.813946953863,1.287948412025587,3.226816091626639,113.8921886721736,.2906005384304957,0
2415949,415949 (2001 XY10),19.27,0.3720103103,0.8318403423,2459600.5,.0581033,6.617,.3872855916395737,.8716415335668769,30.99304750800589,92.93791404620016,219.6901215395458,297.2386643030048,.5340673265418037,1.20921574059195,1.035597103816367,1.211147953595352,0
2415986,415986 (2002 AT5),18.1,0.6376097899,1.4257388333,2459600.5,.225439,3.027,.5455666332185157,2.672483559136563,25.97679649238199,332.4908923776649,180.8369414215046,1595.772549625658,1.214465701446592,4.130501416826535,202.7883024555912,.2255960600929312,0
2415987,415987 (2002 AE9),19.07,0.407901194,0.912094798,2459600.5,.201209,5.296,.4360971312183965,1.12222619910302,37.89123793669627,127.4718588912496,129.1839735546114,434.2292074393412,.632826573096068,1.611625825109972,216.7149664403398,.829055240486764,0
2416002,416002 (2002 BN),20.37,0.2241583786,0.5012333723,2459600.5,.0900918,6.554,.5463526444324079,.8750230379360507,27.75425587063016,115.7581151881357,147.2512204143652,298.9700320734756,.3969518872204102,1.353094188651691,59.48143427832338,1.204134064886897,0
2416032,416032 (2002 EX11),20.8,0.1838886721,0.411187571,2459600.5,.131681,3.855,.4090770052181027,1.887191637899786,2.513000220345448,186.9651701080172,315.4028167219748,946.9399347108771,1.115184934395095,2.659198341404477,246.260695029735,.3801719484033762,0
2416071,416071 (2002 NV),17.9,0.6991252322,1.5632915441,2459600.5,.309552,2.994,.6163594379352408,2.667510957533441,22.26392943511014,294.2673565536335,271.8134060152491,1591.320820370474,1.023365403062033,4.311656512004849,198.9057648355446,.2262271663838275,0
2416151,416151 (2002 RQ25),20.7,0.1925550782,0.4305662442,2459600.5,.050231,5.558,.3063207338994776,1.111741285994075,4.576296035744654,10.4988069948731,225.7029132700113,428.157965371433,.771191879362021,1.452290692626129,273.7870811454599,.8408111704466247,0
2416186,416186 (2002 TD60),19.31,0.365220357,0.8166575449,2459600.5,.116942,5.279,.08258779847025581,1.202021356347787,7.411512387060317,62.63653863949268,343.7817140058652,481.3563470102089,1.102749058812792,1.301293653882782,206.4298953268541,.7478866794548881,0
2416195,416195 (2002 TR190),19.33,0.3618719966,0.8091703835,2459600.5,.00528822,5.633,.1599971140454643,1.076821881986719,26.91785173634356,24.22078882120814,104.7999911989134,408.1447694529819,.9045334885278388,1.2491102754456,9.465262737831603,.8820399695002629,1
